 ,StdDev1,StdDev2,StdDev3,StdDev4,StdDev5,StdDev6,StdDev7,StdDev8,StdDev9,StdDev10,StdDev11,StdDev12,StdDev13,StdDev14,StdDev15,StdDev16,StdDev17,StdDev18,StdDev19,StdDev20,StdDev21,StdDev22,StdDev23,StdDev24,StdDev25,StdDev26,StdDev27,StdDev28,StdDev29,StdDev30,StdDev31,StdDev32,StdDev33,StdDev34,StdDev35,StdDev36,StdDev37,StdDev38,StdDev39,StdDev40,StdDev41,StdDev42,StdDev43,StdDev44,StdDev45,StdDev46,StdDev47,StdDev48,StdDev49,StdDev50,StdDev51,StdDev52,StdDev53,StdDev54,StdDev55,StdDev56,StdDev57,StdDev58,StdDev59,StdDev60,StdDev61,StdDev62,StdDev63,StdDev64,StdDev65,StdDev66,StdDev67,StdDev68,StdDev69,StdDev70,StdDev71,StdDev72,StdDev73,StdDev74,StdDev75,StdDev76,StdDev77,StdDev78,StdDev79,StdDev80,StdDev81,StdDev82,StdDev83,StdDev84,StdDev85,StdDev86,StdDev87,StdDev88,StdDev89,StdDev90,StdDev91,StdDev92,StdDev93,StdDev94,StdDev95,StdDev96,StdDev97,StdDev98,StdDev99,StdDev100,StdDev101,StdDev102,StdDev103,StdDev104,StdDev105,StdDev106,StdDev107,StdDev108,StdDev109,StdDev110,StdDev111,StdDev112,StdDev113,StdDev114,StdDev115,StdDev116,StdDev117,StdDev118,StdDev119,StdDev120,StdDev121,StdDev122,StdDev123,StdDev124,StdDev125,StdDev126,StdDev127,StdDev128,StdDev129,StdDev130,StdDev131,StdDev132,StdDev133,StdDev134,StdDev135,StdDev136
20,2016.415,1281.914,2135.048,1848.423,1499.955,1862.971,1322.095,1722.203,2372.211,1178.922,1876.974,1281.939,1586.921,1806.404,2103.165,1709.073,1677.974,1788.857,1359.382,2218.883,1583.420,1861.308,2054.804,1811.202,1769.273,2384.899,1896.236,1444.359,1242.658,1395.041,1746.483,1761.465,2193.345,2198.919,2196.096,2008.261,1495.477,1694.663,1484.288,1307.731,1335.602,1550.048,1419.226,1208.768,2105.275,1827.976,1954.605,2069.388,1946.496,1486.181,1655.181,1920.855,1898.542,2176.935,1628.931,2197.166,1958.113,1922.616,1686.434,1647.778,1499.405,1413.309,1382.334,1493.587,1520.015,1288.318,2437.208,1938.560,1516.135,1537.050,1634.898,1331.610,2375.757,2052.670,1433.779,1561.001,1290.392,2152.584,1594.923,1241.915,1879.370,1874.356,1534.666,2249.263,1538.217,2071.808,2384.195,1282.342,2145.341,2027.287,1510.771,2006.223,1552.043,1449.507,2065.709,2069.990,1492.136,1682.116,2385.089,2188.765,1502.372,1773.218,1579.586,2210.284,1448.784,1713.316,1816.342,1299.560,1447.778,1816.896,1188.396,1911.073,1324.213,1416.570,1888.332,1297.597,1670.345,1316.023,2083.845,2121.729,1863.613,1371.857,1387.615,1383.525,1453.990,1553.282,1775.399,1553.988,1695.390,1336.547,1940.596,1381.281,1581.832,1475.792,1324.448,1461.309
21,2011.804,1280.567,2154.027,1849.613,1506.610,1866.206,1315.677,1732.829,2384.229,1181.010,1868.711,1291.575,1570.593,1807.324,2083.991,1720.531,1655.925,1785.052,1345.283,2247.670,1573.992,1865.372,2059.805,1814.981,1805.294,2378.192,1882.963,1453.535,1233.765,1392.183,1729.932,1765.516,2205.699,2176.948,2213.226,2028.134,1493.367,1698.621,1463.153,1307.905,1355.966,1554.809,1423.459,1200.545,2094.251,1833.481,1973.961,2063.894,1972.911,1468.024,1657.927,1919.408,1899.117,2167.136,1632.520,2207.023,1958.767,1916.094,1719.515,1674.171,1471.146,1399.912,1383.062,1503.180,1510.622,1293.716,2431.309,1944.838,1534.135,1541.440,1633.976,1342.617,2383.344,2038.696,1433.602,1557.746,1284.422,2176.955,1593.521,1247.501,1892.448,1877.946,1526.757,2253.900,1534.100,2058.932,2373.283,1267.834,2145.391,2026.428,1502.113,2014.611,1579.750,1439.152,2079.838,2035.352,1498.149,1653.133,2384.561,2187.513,1517.948,1789.715,1584.567,2203.455,1435.278,1733.022,1818.578,1313.472,1476.028,1799.129,1173.509,1920.526,1339.978,1418.588,1880.638,1304.070,1661.799,1313.533,2095.538,2086.820,1862.402,1355.070,1385.979,1369.236,1450.939,1543.476,1768.464,1581.760,1711.692,1334.327,1928.470,1407.882,1598.729,1467.694,1310.432,1462.687
22,2013.221,1246.182,2144.176,1838.814,1511.277,1870.889,1309.696,1733.764,2386.003,1187.180,1879.257,1294.006,1572.930,1798.899,2083.008,1699.827,1680.215,1790.108,1359.128,2210.459,1579.804,1855.318,2045.991,1811.061,1775.192,2367.312,1897.932,1433.435,1244.754,1414.256,1745.166,1765.345,2179.724,2201.969,2218.573,1998.627,1493.833,1694.690,1462.682,1282.939,1347.437,1552.523,1408.415,1208.363,2106.885,1839.369,1966.341,2073.712,1958.817,1477.705,1668.806,1906.051,1909.596,2154.231,1630.742,2203.788,1947.932,1920.189,1699.033,1670.088,1499.070,1384.938,1389.545,1504.178,1509.404,1285.044,2426.178,1950.886,1517.559,1570.147,1613.637,1342.630,2381.273,2053.963,1427.930,1562.167,1278.463,2155.072,1582.627,1240.988,1882.931,1887.283,1521.431,2247.132,1540.594,2069.043,2380.227,1271.110,2143.924,2009.324,1509.619,1987.669,1579.869,1447.068,2065.081,2067.147,1495.617,1668.799,2382.036,2185.066,1501.721,1796.583,1567.359,2217.626,1445.514,1742.765,1821.102,1321.792,1455.824,1801.615,1215.852,1915.471,1334.700,1419.532,1888.151,1291.227,1667.506,1312.744,2079.420,2112.449,1865.112,1369.033,1396.013,1380.632,1439.866,1537.364,1769.198,1564.718,1705.076,1341.757,1926.669,1394.336,1580.083,1460.716,1310.932,1468.580
23,2012.398,1271.883,2141.367,1833.367,1509.560,1867.250,1318.711,1734.045,2385.309,1184.553,1882.995,1283.927,1572.179,1807.245,2091.284,1711.430,1657.872,1771.646,1353.953,2225.285,1590.875,1868.094,2047.312,1816.986,1769.520,2375.236,1924.325,1460.439,1241.021,1388.658,1740.834,1767.911,2191.108,2185.962,2203.736,1997.264,1486.726,1713.695,1483.883,1293.985,1347.851,1548.041,1399.001,1210.383,2095.869,1828.868,1957.604,2078.557,1963.378,1472.512,1656.831,1934.050,1897.151,2170.518,1620.894,2199.896,1975.663,1899.056,1698.990,1686.541,1484.317,1399.363,1360.131,1503.948,1511.619,1283.535,2425.477,1948.353,1532.884,1532.716,1626.557,1338.143,2391.862,2046.506,1443.599,1552.233,1274.677,2163.665,1582.160,1217.670,1876.783,1870.037,1531.315,2254.426,1521.443,2059.617,2393.828,1264.672,2136.029,2027.486,1501.873,2004.513,1562.274,1441.624,2072.829,2050.812,1484.411,1653.266,2379.460,2186.483,1510.252,1776.470,1576.729,2239.844,1454.361,1737.041,1820.485,1318.263,1466.593,1807.486,1200.285,1911.682,1337.535,1431.345,1892.940,1309.163,1655.930,1300.856,2082.683,2122.253,1864.787,1364.838,1379.490,1385.472,1440.419,1549.542,1768.452,1569.364,1702.042,1312.426,1938.725,1386.292,1588.421,1467.032,1324.091,1462.441
24,2006.210,1262.811,2144.379,1840.431,1513.706,1848.340,1337.335,1726.711,2374.418,1183.025,1845.218,1304.088,1578.792,1788.307,2069.165,1698.379,1664.592,1773.000,1355.534,2227.213,1568.183,1850.965,2049.752,1805.401,1784.259,2377.597,1886.343,1438.848,1257.458,1385.844,1731.717,1770.543,2198.973,2202.956,2208.317,2005.259,1479.955,1724.864,1464.084,1306.441,1339.967,1557.560,1397.198,1203.684,2081.529,1831.551,1956.273,2062.510,1951.539,1490.443,1677.505,1917.736,1899.098,2181.860,1620.446,2199.708,1969.678,1911.986,1702.155,1673.290,1508.089,1398.089,1383.250,1494.869,1508.805,1309.936,2424.989,1933.856,1525.075,1556.507,1628.285,1341.349,2381.753,2048.922,1442.513,1564.993,1279.565,2171.648,1598.196,1242.722,1891.248,1874.747,1531.843,2259.811,1545.212,2056.197,2387.808,1257.451,2154.055,2028.026,1491.765,1996.827,1581.632,1433.792,2059.884,2057.145,1492.456,1660.678,2364.022,2198.413,1514.273,1792.667,1593.307,2207.387,1445.480,1720.377,1825.031,1320.141,1457.859,1802.545,1193.482,1896.095,1326.474,1416.987,1901.361,1301.377,1651.110,1311.640,2079.625,2128.892,1860.779,1362.738,1384.303,1378.511,1436.428,1559.966,1772.190,1565.619,1706.849,1327.126,1946.923,1375.582,1574.693,1458.536,1312.550,1471.086
25,2009.765,1281.643,2137.388,1848.925,1489.631,1858.484,1326.347,1728.364,2364.839,1196.444,1871.110,1300.615,1567.197,1786.930,2092.335,1694.344,1677.531,1788.067,1354.020,2220.967,1605.578,1868.132,2058.105,1823.776,1782.698,2383.789,1884.454,1455.042,1247.168,1423.872,1738.334,1769.474,2187.600,2193.281,2205.083,2005.884,1490.675,1704.121,1444.757,1318.251,1358.331,1557.411,1402.552,1197.745,2108.497,1817.284,1980.508,2086.029,1943.773,1485.688,1673.974,1933.230,1898.443,2174.240,1619.402,2196.518,1960.034,1908.869,1685.697,1686.658,1492.275,1407.550,1381.206,1508.828,1511.932,1281.960,2428.320,1945.002,1511.356,1543.455,1603.952,1327.604,2381.419,2028.673,1437.474,1547.806,1267.720,2180.016,1600.323,1246.406,1892.849,1868.738,1537.851,2254.875,1525.754,2066.724,2383.632,1262.115,2143.027,2009.587,1531.350,1987.673,1565.309,1415.997,2065.916,2043.382,1481.526,1655.962,2364.796,2195.518,1507.562,1783.979,1575.743,2223.128,1445.099,1743.896,1822.257,1317.724,1454.216,1819.881,1197.587,1933.356,1337.517,1435.617,1892.312,1303.184,1664.562,1327.400,2086.766,2135.552,1857.859,1356.505,1384.216,1378.621,1444.779,1563.537,1784.864,1559.838,1693.743,1342.167,1939.932,1391.269,1571.077,1477.950,1320.250,1447.092
26,2015.716,1270.256,2129.552,1850.987,1510.202,1861.040,1327.303,1728.096,2364.661,1185.813,1864.862,1286.568,1573.580,1795.534,2102.608,1693.085,1667.320,1788.914,1360.123,2230.473,1574.068,1882.963,2045.112,1820.914,1787.756,2381.204,1890.845,1444.391,1256.967,1399.113,1739.618,1776.607,2201.907,2204.785,2207.619,2021.521,1485.906,1686.727,1456.208,1291.888,1364.253,1570.655,1404.721,1204.631,2087.212,1831.490,1985.918,2058.484,1958.539,1468.190,1656.273,1916.632,1898.469,2163.888,1637.505,2206.627,1958.652,1910.902,1712.404,1659.602,1495.957,1401.968,1398.093,1496.833,1510.853,1287.465,2430.924,1932.781,1528.215,1548.447,1634.633,1344.733,2387.593,2041.292,1426.676,1557.059,1273.739,2175.146,1595.236,1257.159,1877.572,1879.595,1521.164,2246.759,1535.892,2065.389,2381.018,1276.695,2139.772,2014.801,1503.773,2006.438,1584.100,1431.217,2054.671,2033.028,1486.002,1659.239,2384.896,2185.450,1506.194,1790.173,1600.861,2232.824,1448.676,1715.513,1815.177,1302.900,1442.752,1816.911,1196.596,1920.524,1337.748,1414.270,1872.030,1285.844,1690.814,1330.551,2081.291,2123.391,1879.793,1353.817,1387.841,1398.563,1432.596,1536.877,1761.814,1571.222,1711.919,1338.349,1933.927,1395.963,1575.409,1458.917,1321.529,1450.759
27,2016.043,1269.958,2138.958,1853.197,1508.624,1850.595,1316.474,1729.899,2368.797,1190.501,1879.264,1299.370,1567.500,1800.293,2072.232,1702.012,1676.581,1783.759,1355.404,2216.488,1574.222,1864.791,2050.134,1810.619,1778.940,2378.408,1897.218,1455.589,1228.713,1390.886,1732.057,1774.043,2209.642,2193.763,2214.954,2000.146,1472.415,1715.015,1456.546,1298.078,1360.957,1564.164,1403.182,1207.137,2099.422,1828.081,1967.606,2077.324,1958.729,1468.772,1661.572,1925.272,1902.339,2160.308,1628.341,2211.413,1960.137,1924.417,1696.103,1678.471,1489.579,1403.583,1393.176,1508.559,1543.500,1273.849,2427.346,1954.496,1524.043,1566.855,1610.300,1346.406,2382.363,2046.507,1450.456,1558.296,1278.289,2166.600,1602.876,1234.532,1879.895,1865.759,1519.069,2253.276,1537.056,2051.139,2361.209,1257.334,2138.405,2021.565,1506.866,2007.446,1576.229,1431.635,2073.099,2043.516,1498.461,1654.257,2370.410,2199.877,1517.449,1803.582,1594.301,2212.346,1434.453,1731.575,1820.442,1340.680,1441.858,1794.237,1197.822,1905.872,1335.066,1422.246,1892.776,1293.596,1641.437,1305.090,2079.967,2112.819,1864.098,1364.984,1380.235,1392.981,1440.757,1537.019,1768.945,1578.669,1726.219,1334.878,1936.237,1395.946,1561.576,1474.563,1320.000,1449.737
28,2002.363,1286.842,2129.656,1846.395,1513.295,1867.258,1319.438,1735.435,2376.411,1188.338,1872.629,1288.694,1573.451,1799.234,2088.481,1713.601,1674.305,1787.740,1349.553,2221.762,1574.338,1857.513,2050.028,1804.967,1787.382,2374.093,1889.934,1439.756,1242.676,1397.974,1733.528,1752.435,2197.689,2198.493,2191.494,1993.281,1494.819,1710.749,1467.632,1306.590,1353.187,1566.057,1409.130,1196.793,2106.848,1838.500,1985.766,2072.592,1949.517,1477.630,1652.408,1914.939,1907.585,2173.296,1635.927,2210.738,1955.673,1928.581,1699.513,1665.800,1482.768,1390.384,1388.816,1506.378,1507.029,1292.520,2423.440,1939.684,1533.231,1549.590,1623.846,1337.495,2388.036,2036.167,1427.944,1574.663,1277.829,2158.656,1592.140,1224.824,1882.661,1860.487,1527.664,2238.792,1519.410,2050.594,2386.145,1268.728,2131.006,2014.760,1505.986,2003.853,1575.546,1423.250,2061.978,2043.381,1478.846,1663.195,2378.116,2194.517,1535.230,1788.973,1595.101,2222.836,1436.506,1726.027,1832.883,1309.451,1444.868,1807.874,1187.760,1934.131,1329.506,1405.497,1885.558,1315.720,1655.785,1326.183,2080.951,2123.812,1875.637,1364.570,1381.803,1382.172,1443.076,1550.989,1776.870,1573.983,1698.021,1321.829,1939.827,1391.142,1578.064,1457.446,1313.083,1458.715
29,2009.757,1265.225,2144.994,1837.938,1495.400,1866.431,1321.371,1731.598,2373.491,1196.805,1859.586,1287.891,1556.458,1801.729,2076.190,1692.015,1654.344,1784.260,1334.506,2221.311,1586.768,1861.356,2049.502,1811.900,1784.190,2361.709,1880.896,1439.232,1237.589,1402.775,1727.546,1773.715,2185.927,2205.423,2204.855,2018.201,1476.401,1702.661,1452.136,1289.946,1343.385,1545.719,1402.555,1218.212,2087.434,1816.794,1966.802,2070.910,1949.905,1480.641,1649.931,1926.134,1900.702,2151.652,1620.882,2206.299,1950.409,1935.267,1698.715,1656.200,1485.034,1399.138,1397.451,1495.357,1515.746,1277.241,2439.196,1936.648,1525.317,1555.784,1631.314,1343.417,2383.875,2044.268,1448.378,1550.310,1283.608,2146.828,1595.807,1227.420,1867.789,1870.935,1521.713,2254.370,1542.816,2064.192,2386.130,1255.291,2153.013,2022.806,1509.886,1994.188,1591.185,1441.649,2059.017,2057.331,1485.753,1664.746,2358.138,2184.708,1515.557,1782.622,1589.528,2221.127,1443.983,1734.509,1806.184,1307.940,1449.514,1808.084,1189.659,1929.310,1338.402,1430.306,1877.237,1307.433,1664.771,1308.630,2066.757,2101.536,1865.980,1376.292,1378.028,1390.222,1451.000,1544.991,1769.957,1574.712,1716.818,1310.265,1938.550,1389.410,1572.630,1450.175,1318.593,1436.398
30,2006.972,1279.579,2143.266,1857.067,1509.936,1877.938,1324.743,1736.658,2370.313,1193.571,1881.213,1293.998,1564.447,1797.848,2093.075,1709.094,1661.738,1768.605,1345.928,2227.012,1577.183,1857.009,2052.844,1817.338,1765.412,2346.894,1889.872,1454.028,1234.569,1388.261,1743.055,1775.748,2201.955,2197.112,2213.199,2003.028,1482.215,1714.348,1448.898,1307.394,1350.708,1549.260,1400.760,1211.390,2095.763,1832.595,1976.181,2051.046,1978.438,1487.913,1650.979,1922.679,1907.834,2174.695,1629.640,2201.590,1957.367,1920.417,1678.151,1667.688,1500.397,1401.985,1376.440,1486.481,1523.344,1291.993,2418.466,1939.791,1524.659,1551.530,1627.035,1347.847,2379.466,2044.520,1426.254,1537.069,1274.575,2154.845,1588.070,1218.632,1880.633,1878.287,1528.918,2254.414,1551.712,2069.166,2364.912,1261.163,2138.027,2009.930,1504.341,1993.397,1569.585,1431.079,2071.292,2053.466,1475.181,1662.856,2373.400,2184.573,1503.337,1803.232,1596.323,2209.170,1444.402,1732.754,1816.997,1297.034,1461.235,1792.895,1186.789,1899.729,1334.848,1431.137,1892.519,1312.230,1648.930,1291.711,2098.825,2122.644,1868.624,1361.624,1392.727,1390.815,1436.083,1554.046,1781.298,1560.275,1704.582,1339.624,1941.936,1392.792,1585.290,1468.806,1316.123,1446.210
31,2013.706,1286.894,2130.106,1849.268,1509.269,1844.069,1329.085,1730.205,2374.729,1190.622,1879.737,1301.205,1565.893,1807.436,2086.569,1696.537,1685.611,1792.725,1345.952,2230.573,1578.510,1858.224,2054.136,1810.693,1788.488,2365.877,1890.805,1453.330,1239.752,1406.825,1739.367,1770.671,2187.373,2198.110,2202.419,2015.691,1477.343,1720.823,1460.563,1313.013,1353.943,1560.365,1401.410,1196.252,2091.068,1844.517,1959.942,2071.261,1958.340,1470.821,1677.206,1911.406,1905.463,2166.540,1616.933,2193.188,1962.631,1916.626,1687.233,1664.511,1468.278,1394.824,1382.647,1489.814,1507.285,1283.916,2428.140,1945.477,1520.894,1517.223,1620.660,1338.711,2381.130,2036.660,1436.710,1563.735,1279.109,2149.708,1588.311,1243.126,1862.911,1879.446,1508.658,2254.362,1532.164,2055.013,2374.636,1273.907,2146.988,2033.031,1527.339,2012.254,1574.271,1438.190,2091.658,2040.927,1490.082,1659.913,2369.529,2186.324,1503.505,1798.893,1601.373,2203.123,1426.996,1729.476,1831.979,1323.347,1454.189,1805.364,1206.996,1913.073,1337.233,1432.074,1889.182,1301.022,1679.287,1321.442,2077.253,2115.460,1860.540,1370.938,1371.722,1389.263,1447.695,1558.595,1764.685,1560.559,1712.339,1327.518,1943.593,1408.331,1593.443,1491.324,1309.828,1446.499
32,2013.198,1272.249,2143.997,1854.164,1514.675,1858.942,1325.769,1729.526,2369.098,1193.352,1858.892,1292.944,1574.052,1793.953,2103.287,1693.924,1684.106,1776.420,1350.807,2216.773,1578.988,1862.282,2055.901,1812.987,1778.671,2358.959,1892.674,1442.050,1221.195,1388.933,1736.429,1754.605,2170.339,2189.833,2208.367,2023.032,1502.196,1702.660,1465.786,1297.244,1353.127,1557.731,1399.334,1204.028,2090.855,1822.409,1968.661,2066.408,1952.028,1477.003,1676.019,1926.569,1920.538,2184.022,1624.099,2193.001,1956.800,1919.815,1695.923,1650.979,1496.347,1400.982,1393.354,1500.139,1523.372,1292.546,2421.533,1935.624,1520.335,1534.944,1624.087,1319.879,2370.448,2045.155,1438.631,1551.314,1270.609,2160.601,1596.348,1255.151,1872.751,1875.744,1528.064,2250.198,1540.584,2083.706,2386.169,1268.714,2144.946,2011.153,1502.757,1990.305,1589.499,1432.960,2066.713,2060.293,1487.463,1657.076,2369.224,2191.070,1510.215,1784.597,1599.526,2219.313,1441.133,1740.826,1825.674,1312.611,1459.250,1806.890,1200.239,1911.902,1324.498,1420.846,1882.814,1299.798,1648.136,1312.839,2084.686,2101.389,1844.960,1346.790,1365.017,1401.796,1454.905,1553.534,1767.060,1575.072,1705.782,1334.989,1934.830,1403.080,1556.148,1463.196,1306.796,1444.993
33,2003.390,1269.180,2140.095,1834.354,1513.710,1856.258,1324.606,1718.808,2366.871,1171.997,1855.918,1289.718,1570.834,1811.275,2070.649,1690.644,1643.854,1793.050,1358.993,2233.494,1583.024,1874.933,2053.097,1830.950,1783.572,2361.632,1889.340,1443.884,1229.080,1414.260,1744.799,1766.761,2206.115,2201.419,2213.369,2025.567,1486.212,1713.461,1467.104,1305.735,1338.349,1549.406,1420.757,1201.312,2100.193,1819.429,1966.299,2067.309,1937.943,1480.945,1652.322,1922.012,1889.849,2174.649,1605.509,2197.931,1954.307,1922.932,1690.689,1670.568,1486.146,1392.566,1374.746,1484.330,1523.997,1283.724,2417.877,1927.699,1523.683,1538.644,1611.625,1341.950,2374.758,2025.882,1457.060,1554.622,1274.626,2148.626,1596.967,1250.886,1881.623,1873.883,1507.042,2257.403,1519.786,2054.483,2372.705,1265.095,2147.445,2000.457,1511.776,1995.347,1567.982,1432.645,2064.786,2039.389,1482.730,1666.676,2366.809,2183.629,1514.506,1783.765,1591.029,2208.904,1445.328,1744.995,1833.305,1337.858,1445.940,1804.292,1193.117,1917.083,1338.379,1428.278,1899.630,1296.901,1662.872,1315.467,2076.955,2115.947,1854.181,1365.063,1379.619,1399.800,1436.421,1547.776,1764.566,1586.141,1683.007,1308.853,1941.651,1401.396,1585.261,1472.923,1316.431,1464.647
34,2005.339,1273.594,2128.271,1844.738,1518.507,1862.467,1316.654,1738.086,2377.055,1171.806,1882.856,1289.771,1567.974,1800.126,2084.373,1708.962,1660.144,1778.379,1343.277,2213.013,1588.070,1865.796,2045.356,1807.019,1785.726,2350.437,1893.755,1449.423,1229.723,1408.377,1732.020,1770.929,2191.697,2201.061,2196.392,2006.011,1496.058,1708.746,1461.575,1323.513,1347.967,1548.537,1406.185,1205.945,2095.268,1818.567,1974.662,2064.079,1965.915,1460.384,1649.425,1912.405,1887.723,2183.772,1614.628,2202.453,1954.997,1913.678,1697.575,1663.766,1507.139,1412.198,1395.920,1498.944,1526.666,1287.082,2417.716,1948.334,1517.664,1561.577,1607.072,1325.947,2378.256,2033.511,1435.835,1562.529,1281.275,2135.541,1606.054,1258.647,1886.052,1871.002,1517.647,2255.390,1546.219,2055.799,2381.282,1266.669,2135.489,2013.518,1510.979,1996.575,1572.672,1441.158,2093.269,2042.565,1476.606,1662.882,2379.362,2197.032,1523.212,1804.053,1609.367,2198.996,1435.478,1747.084,1833.468,1307.922,1444.231,1794.606,1184.289,1912.927,1329.998,1412.692,1887.627,1294.798,1663.919,1315.585,2081.934,2116.233,1862.427,1377.333,1387.534,1381.154,1427.501,1547.071,1782.438,1563.156,1715.315,1330.210,1937.719,1398.179,1584.958,1462.640,1314.223,1444.121
35,2019.437,1267.742,2141.613,1844.066,1508.006,1846.634,1319.392,1716.124,2383.388,1188.096,1866.755,1298.354,1569.239,1812.759,2094.786,1711.393,1664.442,1764.485,1337.114,2231.704,1601.912,1860.041,2065.597,1812.048,1779.344,2362.294,1880.880,1429.393,1227.127,1394.559,1725.494,1754.131,2185.093,2202.222,2223.987,1996.021,1480.987,1715.429,1463.584,1295.602,1347.595,1564.513,1396.322,1213.364,2107.503,1812.349,1967.085,2059.638,1954.044,1456.181,1650.127,1914.304,1891.807,2164.537,1608.932,2200.050,1952.811,1914.349,1693.014,1673.438,1486.217,1399.383,1372.151,1481.366,1505.107,1290.650,2421.907,1953.831,1516.436,1544.859,1609.840,1340.594,2367.560,2040.953,1422.547,1548.182,1276.820,2160.327,1600.586,1225.264,1884.331,1876.843,1515.872,2239.946,1527.675,2060.030,2370.229,1272.505,2139.492,1998.390,1505.217,1997.591,1565.357,1424.265,2068.922,2057.099,1483.153,1658.885,2356.998,2178.545,1497.839,1800.694,1586.395,2214.549,1433.510,1735.269,1819.775,1321.568,1458.249,1802.539,1185.987,1925.576,1323.332,1421.916,1885.831,1303.826,1649.830,1322.348,2061.855,2093.276,1865.441,1360.065,1383.172,1383.123,1438.286,1557.760,1751.739,1564.426,1700.992,1334.941,1936.565,1376.266,1574.679,1448.517,1316.979,1462.681
36,2019.415,1276.571,2132.286,1852.333,1516.454,1868.563,1317.109,1719.174,2369.646,1173.196,1876.162,1272.668,1576.891,1806.966,2085.446,1703.414,1675.875,1782.687,1355.083,2238.868,1580.299,1860.525,2059.092,1811.434,1762.437,2353.042,1903.973,1435.129,1225.396,1403.450,1744.443,1779.629,2196.050,2202.327,2208.751,2019.517,1487.943,1710.014,1460.520,1297.803,1354.905,1544.602,1424.024,1196.119,2096.455,1823.802,1970.993,2054.305,1942.125,1472.989,1655.790,1924.695,1907.789,2164.921,1619.264,2187.020,1967.484,1937.088,1680.247,1674.539,1467.976,1417.937,1381.908,1492.878,1530.012,1263.078,2424.737,1938.671,1497.997,1551.885,1625.293,1336.404,2366.630,2045.949,1440.314,1561.647,1295.785,2149.644,1611.726,1229.926,1863.820,1866.339,1517.460,2246.347,1530.001,2063.370,2367.616,1265.551,2130.766,2020.068,1486.438,1986.931,1558.615,1437.275,2058.892,2034.855,1490.440,1645.614,2360.236,2194.497,1500.629,1788.499,1625.812,2219.837,1452.450,1717.683,1801.462,1313.481,1434.478,1797.803,1201.294,1913.316,1332.547,1401.643,1895.175,1299.680,1659.526,1318.240,2063.180,2112.472,1860.636,1367.433,1377.706,1396.328,1452.899,1562.905,1779.935,1570.838,1711.627,1304.211,1925.141,1389.541,1592.070,1457.295,1305.911,1458.079
